From,To,Day,Time,Distance,Duration
Chieri,Moncalieri,2024-09-02,09:12:00,18.8 km,24 mins
Chieri,Moncalieri,2024-09-02,09:13:00,18.8 km,24 mins
Chieri,Moncalieri,2024-09-02,09:14:00,18.8 km,24 mins
Chieri,Moncalieri,2024-09-02,09:15:00,18.8 km,24 mins
Chieri,Moncalieri,2024-09-02,09:16:00,18.8 km,24 mins
Chieri,Moncalieri,2024-09-02,09:17:00,18.8 km,24 mins
Chieri,Moncalieri,2024-09-02,09:18:00,18.8 km,24 mins
Chieri,Moncalieri,2024-09-02,09:19:00,18.8 km,24 mins
Chieri,Moncalieri,2024-09-02,09:20:00,18.8 km,24 mins
Chieri,Moncalieri,2024-09-02,09:21:00,18.8 km,24 mins
Chieri,Moncalieri,2024-09-02,09:22:00,18.8 km,24 mins
Chieri,Moncalieri,2024-09-02,09:23:00,18.8 km,24 mins
Chieri,Moncalieri,2024-09-02,09:24:00,18.8 km,24 mins
Chieri,Moncalieri,2024-09-02,09:25:00,18.8 km,24 mins
Chieri,Moncalieri,2024-09-02,09:26:00,18.8 km,24 mins
Chieri,Moncalieri,2024-09-02,09:27:00,18.8 km,24 mins
Chieri,Moncalieri,2024-09-02,09:28:00,18.8 km,24 mins
Chieri,Moncalieri,2024-09-02,09:29:00,18.8 km,24 mins
Chieri,Moncalieri,2024-09-02,09:30:00,18.8 km,24 mins
Chieri,Moncalieri,2024-09-02,09:31:00,18.8 km,24 mins
Chieri,Moncalieri,2024-09-02,09:32:00,18.8 km,24 mins
Chieri,Moncalieri,2024-09-02,09:33:00,18.8 km,24 mins
Chieri,Moncalieri,2024-09-02,09:34:00,18.8 km,24 mins
Chieri,Moncalieri,2024-09-02,09:35:00,18.8 km,24 mins
Chieri,Moncalieri,2024-09-02,09:36:00,18.8 km,24 mins
Nichelino,Moncalieri,2024-09-02,08:00:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,08:01:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,08:02:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,08:03:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,08:04:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,08:05:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,08:06:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,08:07:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,08:08:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,08:09:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,08:10:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,08:11:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,08:12:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,08:13:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,08:14:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,08:15:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,08:16:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,08:17:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,08:18:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,08:19:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,08:20:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,08:21:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,08:22:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,08:23:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,08:24:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,08:25:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,08:26:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,08:27:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,08:28:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,08:29:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,08:30:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,08:31:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,08:32:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,08:33:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,08:34:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,08:35:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,08:36:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,08:37:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,08:38:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,08:39:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,08:40:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,08:41:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,08:42:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,08:43:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,08:44:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,08:45:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,08:46:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,08:47:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,08:48:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,08:49:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,08:50:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,08:51:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,08:52:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,08:53:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,08:54:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,08:55:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,08:56:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,08:57:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,08:58:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,08:59:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,09:00:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,09:01:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,09:02:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,09:03:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,09:04:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,09:05:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,09:06:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,09:07:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,09:08:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,09:09:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,09:10:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,09:11:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,09:12:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,09:13:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,09:14:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,09:15:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,09:16:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,09:17:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,09:18:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,09:19:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,09:20:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,09:21:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,09:22:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,09:23:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,09:24:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,09:25:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,09:26:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,09:27:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,09:28:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,09:29:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,09:30:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,09:31:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,09:32:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,09:33:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,09:34:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,09:35:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,09:36:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,09:37:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,09:38:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,09:39:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,09:40:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,09:41:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,09:42:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,09:43:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,09:44:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,09:45:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,09:46:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,09:47:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,09:48:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,09:49:00,5.9 km,10 mins
Nichelino,Moncalieri,2024-09-02,09:50:00,5.9 km,10 mins
Collegno,Grugliasco,2024-09-02,08:00:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,08:01:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,08:02:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,08:03:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,08:04:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,08:05:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,08:06:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,08:07:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,08:08:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,08:09:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,08:10:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,08:11:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,08:12:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,08:13:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,08:14:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,08:15:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,08:16:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,08:17:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,08:18:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,08:19:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,08:20:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,08:21:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,08:22:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,08:23:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,08:24:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,08:25:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,08:26:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,08:27:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,08:28:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,08:29:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,08:30:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,08:31:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,08:32:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,08:33:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,08:34:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,08:35:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,08:36:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,08:37:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,08:38:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,08:39:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,08:40:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,08:41:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,08:42:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,08:43:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,08:44:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,08:45:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,08:46:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,08:47:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,08:48:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,08:49:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,08:50:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,08:51:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,08:52:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,08:53:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,08:54:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,08:55:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,08:56:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,08:57:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,08:58:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,08:59:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,09:00:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,09:01:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,09:02:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,09:03:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,09:04:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,09:05:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,09:06:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,09:07:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,09:08:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,09:09:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,09:10:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,09:11:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,09:12:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,09:13:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,09:14:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,09:15:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,09:16:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,09:17:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,09:18:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,09:19:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,09:20:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,09:21:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,09:22:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,09:23:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,09:24:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,09:25:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,09:26:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,09:27:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,09:28:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,09:29:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,09:30:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,09:31:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,09:32:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,09:33:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,09:34:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,09:35:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,09:36:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,09:37:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,09:38:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,09:39:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,09:40:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,09:41:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,09:42:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,09:43:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,09:44:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,09:45:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,09:46:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,09:47:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,09:48:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,09:49:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,09:50:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,09:51:00,3.1 km,8 mins
Collegno,Grugliasco,2024-09-02,09:52:00,3.1 km,8 mins
Rivoli,Grugliasco,2024-09-02,08:00:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,08:01:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,08:02:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,08:03:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,08:04:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,08:05:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,08:06:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,08:07:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,08:08:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,08:09:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,08:10:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,08:11:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,08:12:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,08:13:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,08:14:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,08:15:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,08:16:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,08:17:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,08:18:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,08:19:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,08:20:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,08:21:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,08:22:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,08:23:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,08:24:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,08:25:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,08:26:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,08:27:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,08:28:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,08:29:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,08:30:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,08:31:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,08:32:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,08:33:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,08:34:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,08:35:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,08:36:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,08:37:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,08:38:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,08:39:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,08:40:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,08:41:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,08:42:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,08:43:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,08:44:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,08:45:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,08:46:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,08:47:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,08:48:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,08:49:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,08:50:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,08:51:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,08:52:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,08:53:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,08:54:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,08:55:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,08:56:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,08:57:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,08:58:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,08:59:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,09:00:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,09:01:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,09:02:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,09:03:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,09:04:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,09:05:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,09:06:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,09:07:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,09:08:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,09:09:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,09:10:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,09:11:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,09:12:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,09:13:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,09:14:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,09:15:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,09:16:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,09:17:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,09:18:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,09:19:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,09:20:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,09:21:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,09:22:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,09:23:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,09:24:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,09:25:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,09:26:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,09:27:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,09:28:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,09:29:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,09:30:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,09:31:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,09:32:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,09:33:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,09:34:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,09:35:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,09:36:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,09:37:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,09:38:00,10.1 km,21 mins
Rivoli,Grugliasco,2024-09-02,09:39:00,10.1 km,21 mins
Collegno,Rivoli,2024-09-02,08:00:00,5.2 km,14 mins
Collegno,Rivoli,2024-09-02,08:01:00,5.2 km,14 mins
Collegno,Rivoli,2024-09-02,08:02:00,5.2 km,14 mins
Collegno,Rivoli,2024-09-02,08:03:00,5.2 km,14 mins
Collegno,Rivoli,2024-09-02,08:04:00,5.2 km,14 mins
Collegno,Rivoli,2024-09-02,08:05:00,5.2 km,14 mins
Collegno,Rivoli,2024-09-02,08:06:00,5.2 km,14 mins
Collegno,Rivoli,2024-09-02,08:07:00,5.2 km,14 mins
Collegno,Rivoli,2024-09-02,08:08:00,5.2 km,14 mins
Collegno,Rivoli,2024-09-02,08:09:00,5.2 km,14 mins
Collegno,Rivoli,2024-09-02,08:10:00,5.2 km,14 mins
Collegno,Rivoli,2024-09-02,08:11:00,5.2 km,14 mins
Collegno,Rivoli,2024-09-02,08:12:00,5.2 km,14 mins
Collegno,Rivoli,2024-09-02,08:13:00,5.2 km,14 mins
Collegno,Rivoli,2024-09-02,08:14:00,5.2 km,14 mins
Collegno,Rivoli,2024-09-02,08:15:00,5.2 km,14 mins
Collegno,Rivoli,2024-09-02,08:16:00,5.2 km,14 mins
Collegno,Rivoli,2024-09-02,08:17:00,5.2 km,14 mins
Collegno,Rivoli,2024-09-02,08:18:00,5.2 km,14 mins
Collegno,Rivoli,2024-09-02,08:19:00,5.2 km,14 mins
Collegno,Rivoli,2024-09-02,08:20:00,5.2 km,14 mins
Collegno,Rivoli,2024-09-02,08:21:00,5.2 km,14 mins
Collegno,Rivoli,2024-09-02,08:22:00,5.2 km,14 mins
Collegno,Rivoli,2024-09-02,08:23:00,5.2 km,14 mins
Collegno,Rivoli,2024-09-02,08:24:00,5.2 km,14 mins
Collegno,Rivoli,2024-09-02,08:25:00,5.2 km,14 mins
Collegno,Rivoli,2024-09-02,08:26:00,5.2 km,14 mins
Collegno,Rivoli,2024-09-02,08:27:00,5.2 km,14 mins
Collegno,Rivoli,2024-09-02,08:28:00,5.2 km,14 mins
Collegno,Rivoli,2024-09-02,08:29:00,5.2 km,14 mins
Collegno,Rivoli,2024-09-02,08:30:00,5.2 km,14 mins
Collegno,Rivoli,2024-09-02,08:31:00,5.2 km,14 mins
Collegno,Rivoli,2024-09-02,08:32:00,5.2 km,14 mins
Collegno,Rivoli,2024-09-02,08:33:00,5.2 km,14 mins
